日产 轩逸 2012款 经典 1.6XE 自动舒适版,11.92万,6.40,2015年,7.54万公里,1.6L,自动,"['3处异常', '2处异常']",guangzhou
雷克萨斯RX经典 2011款 270 豪华版,64.91万,17.90,2011年,7万公里,2.7L,自动,"['4处异常', '6处异常', '1处异常']",guangzhou
丰田 YARiS L 致享 2017款 1.5E CVT魅动版,9.53万,6.50,2017年,3.82万公里,1.5L,自动,"['9处异常', '1处异常', '8处异常', '1处异常', '2处异常']",guangzhou
福特 福克斯 2012款 两厢 1.6L 自动舒适型,14.21万,4.20,2013年,8.95万公里,1.6L,自动,"['4处异常', '1处异常', '1处异常', '1处异常', '9处异常', '2处异常', '3处异常', '3处异常']",guangzhou
本田CR-V 2016款 2.0L 两驱都市版,20.60万,13.58,2016年,6万公里,2.0L,自动,"['1处异常', '3处异常', '2处异常', '7处异常', '3处异常', '1处异常']",guangzhou
丰田 YARiS L 致炫 2016款 改款 1.5E CVT魅动版,9.31万,6.88,2018年,2.24万公里,1.5L,自动,"['4处异常', '4处异常', '1处异常', '1处异常']",guangzhou
丰田 YARiS L 致炫 2016款 改款 1.5E CVT魅动版,9.31万,7.00,2018年,2.87万公里,1.5L,自动,['5处异常'],guangzhou
沃尔沃XC60 2014款 T5 智逸版(进口),45.04万,14.50,2013年,6.16万公里,2.0T,自动,"['1处异常', '2处异常', '3处异常', '1处异常', '1处异常', '1处异常', '12处异常', '1处异常']",guangzhou
大众 朗行 2013款 1.6L 自动舒适型,15.29万,6.80,2014年,9.05万公里,1.6L,自动,"['2处异常', '2处异常']",guangzhou
奥迪Q7 2012款 3.0 TFSI 技术型(200kW)(进口),95.63万,23.80,2012年,11.7万公里,3.0T,自动,"['4处异常', '1处异常', '11处异常', '2处异常', '2处异常', '3处异常', '3处异常', '1处异常']",guangzhou
雪佛兰 科鲁兹 2013款 1.6L SE MT,13.01万,3.50,2013年,10.39万公里,1.6L,手动,"['1处异常', '1处异常', '6处异常', '1处异常', '1处异常']",guangzhou
大众 速腾 2014款 改款 1.6L 自动舒适型,16.37万,7.18,2015年,9.82万公里,1.6L,自动,"['4处异常', '1处异常', '7处异常', '2处异常', '15处异常', '3处异常']",guangzhou
起亚K4 2014款 1.8L 自动DLX,17.24万,7.20,2015年,6.19万公里,1.8L,自动,"['2处异常', '1处异常', '2处异常', '1处异常', '2处异常', '2处异常', '2处异常', '1处异常']",guangzhou
大众 宝来 2011款 1.6L 手动舒适型,12.90万,2.99,2011年,12.18万公里,1.6L,手动,"['2处异常', '1处异常', '4处异常', '3处异常', '5处异常', '6处异常']",guangzhou
日产 骊威 2015款 1.6XE CVT舒适版,10.40万,5.98,2016年,9.18万公里,1.6L,自动,"['6处异常', '2处异常', '13处异常']",guangzhou
比亚迪 速锐 2012款 1.5L 手动舒适型,7.15万,2.38,2013年,4.61万公里,1.5L,手动,"['1处异常', '4处异常', '4处异常', '6处异常', '3处异常', '6处异常']",guangzhou
起亚 秀尔 2012款 1.6L AT GL,12.46万,3.50,2012年,8.95万公里,1.6L,自动,"['1处异常', '2处异常', '3处异常', '7处异常', '8处异常', '12处异常', '1处异常']",guangzhou
福特 福克斯 2018款 两厢经典 1.6L 自动风尚型智行版,13.33万,8.68,2018年,3.47万公里,1.6L,自动,"['5处异常', '1处异常', '7处异常', '1处异常']",guangzhou
起亚K3 2015款 1.6L 自动GLS,13.55万,6.68,2016年,8.38万公里,1.6L,自动,"['3处异常', '2处异常', '1处异常', '3处异常', '4处异常', '7处异常']",guangzhou
奥迪A8L 2013款 A8L 40 hybrspecid(进口),118.32万,34.88,2014年,12.61万公里,2.0T,自动,"['1处异常', '3处异常', '4处异常', '1处异常', '12处异常', '2处异常']",guangzhou
本田 飞度 2016款 1.5L SE CVT时尚型,9.64万,6.50,2016年,5.68万公里,1.5L,自动,"['4处异常', '2处异常', '2处异常', '3处异常']",guangzhou
铃木 天语 SX4 2009款 两厢 1.6L 自动运动型,12.90万,3.08,2009年,14.41万公里,1.6L,自动,"['2处异常', '3处异常', '1处异常']",guangzhou
本田XR-V 2015款 1.8L VTi CVT豪华版,17.67万,10.88,2015年,6.83万公里,1.8L,自动,"['4处异常', '1处异常', '2处异常', '3处异常', '10处异常', '2处异常', '7处异常', '1处异常', '3处异常']",guangzhou
日产 轩逸 2016款 1.6XL  CVT尊享版,14.96万,8.60,2017年,4.83万公里,1.6L,自动,"['5处异常', '1处异常', '2处异常', '2处异常', '3处异常', '2处异常']",guangzhou
日产 玛驰 2010款 1.5L 自动易智版,9.50万,3.18,2012年,4.45万公里,1.5L,自动,"['1处异常', '6处异常', '2处异常', '1处异常', '1处异常', '9处异常']",guangzhou
宝马5系 2014款 525Li 领先型,50.65万,23.88,2015年,15.47万公里,2.0T,自动,"['2处异常', '1处异常', '6处异常', '1处异常', '12处异常', '3处异常', '6处异常', '2处异常']",guangzhou
东南DX7 2016款 1.5T 自动荣耀版,13.45万,6.10,2016年,6.32万公里,1.5T,自动,"['1处异常', '1处异常', '2处异常', '6处异常', '2处异常', '1处异常', '3处异常']",guangzhou
大众 速腾 2015款 1.6L 手动舒适型,15.07万,6.68,2016年,7.06万公里,1.6L,手动,"['1处异常', '2处异常', '1处异常', '3处异常', '2处异常', '5处异常', '1处异常', '5处异常']",guangzhou
斯巴鲁 森林人 2011款 2.0XS 自动舒适版,25.49万,7.50,2011年,11.08万公里,2.0L,自动,"['3处异常', '2处异常', '2处异常', '6处异常', '2处异常', '6处异常', '2处异常', '3处异常']",guangzhou
大众CC 2013款 2.0TSI 豪华型,30.81万,12.38,2013年,7.07万公里,2.0T,自动,"['1处异常', '3处异常', '2处异常']",guangzhou
奔驰R级 2010款 R 300 L 商务型(进口),64.91万,17.70,2011年,17.2万公里,3.0L,自动,"['1处异常', '2处异常', '1处异常', '1处异常', '4处异常', '1处异常']",guangzhou
马自达 昂克赛拉 2016款 三厢 1.5L 自动舒适型,13.67万,6.80,2015年,10.18万公里,1.5L,自动,"['2处异常', '1处异常', '1处异常', '1处异常', '1处异常', '3处异常', '1处异常', '2处异常']",guangzhou
MG3 2013款 1.5L AMT精英版,9.74万,3.50,2013年,6.93万公里,1.5L,自动,"['1处异常', '6处异常', '1处异常', '1处异常', '8处异常', '1处异常', '1处异常']",guangzhou
奥迪Q3 2013款 35 TFSI 进取型,30.94万,13.38,2014年,7.75万公里,2.0T,自动,"['1处异常', '1处异常', '4处异常', '2处异常', '2处异常', '2处异常', '9处异常', '3处异常']",guangzhou
江淮 瑞风S3 2016款 1.5L CVT豪华智能型,9.20万,4.20,2016年,8.6万公里,1.5L,自动,"['2处异常', '1处异常', '4处异常', '4处异常']",guangzhou
马自达CX-5 2014款 2.0L 自动两驱都市型,21.04万,9.88,2015年,10.3万公里,2.0L,自动,"['2处异常', '1处异常', '6处异常', '5处异常', '10处异常', '2处异常', '1处异常']",guangzhou
英菲尼迪Q50 2014款 2.0T 舒适版(进口),35.36万,14.80,2014年,6.33万公里,2.0T,自动,"['1处异常', '1处异常', '1处异常', '1处异常', '10处异常', '3处异常', '1处异常', '1处异常', '5处异常', '1处异常', '3处异常', '2处异常']",guangzhou
奥迪A6L 2012款 TFSI 标准型,44.48万,18.20,2013年,15.74万公里,2.0T,自动,"['1处异常', '1处异常', '2处异常', '4处异常', '2处异常', '2处异常', '2处异常', '4处异常', '4处异常', '4处异常']",guangzhou
福特 福克斯 2015款 三厢 1.6L 自动风尚型,14.85万,6.15,2016年,6.34万公里,1.6L,自动,"['1处异常', '1处异常', '1处异常', '6处异常', '1处异常', '6处异常', '3处异常', '2处异常', '1处异常']",guangzhou
铃木 奥拓 2013款 1.0L 手动豪华型,5.53万,1.79,2012年,4.54万公里,1.0L,手动,"['1处异常', '4处异常', '1处异常', '8处异常', '8处异常', '18处异常', '1处异常', '5处异常', '1处异常']",guangzhou
大众 途观 2015款 1.8TSI 自动两驱舒适版,25.81万,11.98,2015年,11.57万公里,1.8T,自动,"['5处异常', '8处异常', '6处异常', '1处异常', '14处异常', '3处异常']",guangzhou
大众 途锐 2011款 3.0TSI 标配型(进口),78.15万,18.80,2011年,16.87万公里,3.0T,自动,"['1处异常', '1处异常', '4处异常', '2处异常', '1处异常', '8处异常', '4处异常', '3处异常']",guangzhou
现代 悦纳 2016款 1.4L 自动炫酷版GLS,9.53万,6.60,2019年,2.85万公里,1.4L,自动,"['1处异常', '1处异常', '4处异常', '5处异常', '3处异常']",guangzhou
福特 锐界 2012款 2.0T 精锐天窗版(进口),34.39万,9.90,2013年,14.26万公里,2.0T,自动,"['1处异常', '1处异常', '2处异常', '2处异常', '5处异常', '7处异常', '6处异常', '8处异常', '1处异常', '4处异常']",guangzhou
丰田 凯美瑞 2012款 骏瑞 2.0S 耀动版,19.52万,8.10,2012年,14.44万公里,2.0L,自动,"['1处异常', '1处异常', '2处异常', '2处异常', '6处异常', '2处异常', '3处异常']",guangzhou
中华V3 2015款 1.5L 自动智能型,9.63万,4.58,2016年,6.33万公里,1.5L,自动,"['1处异常', '1处异常', '1处异常', '3处异常']",guangzhou
大众CC 2013款 2.0TSI 尊贵型,29.07万,11.40,2013年,12.05万公里,2.0T,自动,"['1处异常', '4处异常', '1处异常', '7处异常']",guangzhou
斯柯达 昕锐 2016款 1.6L 自动前行版,10.30万,5.98,2018年,6.99万公里,1.6L,自动,"['1处异常', '6处异常', '3处异常', '2处异常', '5处异常', '2处异常', '4处异常']",guangzhou
北汽绅宝 绅宝X55 2016款 1.5T CVT精英版,11.81万,4.68,2016年,8.23万公里,1.5T,自动,"['2处异常', '1处异常', '2处异常', '5处异常', '5处异常', '11处异常', '12处异常', '1处异常', '1处异常', '1处异常', '1处异常', '17处异常', '2处异常', '5处异常', '1处异常']",guangzhou
大众 桑塔纳 2015款 浩纳 1.6L 自动舒适型,12.80万,6.54,2016年,4.98万公里,1.6L,自动,"['1处异常', '3处异常', '1处异常', '4处异常', '2处异常', '1处异常', '12处异常', '1处异常', '4处异常', '2处异常']",guangzhou
奔驰GLA级 2016款 GLA 200 时尚型,31.46万,17.20,2016年,9.22万公里,1.6T,自动,"['5处异常', '1处异常', '7处异常', '1处异常']",guangzhou
奇瑞 瑞虎3 2014款 1.6L CVT智尚版,9.54万,3.58,2014年,11.92万公里,1.6L,自动,"['1处异常', '2处异常', '6处异常', '1处异常', '6处异常', '3处异常', '1处异常', '1处异常', '22处异常', '1处异常', '1处异常', '3处异常']",guangzhou
英菲尼迪QX30 2017款 1.6T 两驱时尚版(进口),25.27万,16.38,2018年,2.73万公里,1.6T,自动,"['2处异常', '1处异常', '1处异常', '1处异常']",guangzhou
现代 朗动 2016款 1.6L 自动尊贵型,13.87万,7.58,2017年,5.55万公里,1.6L,自动,"['1处异常', '4处异常', '1处异常', '2处异常', '6处异常', '1处异常']",guangzhou
本田 杰德 2013款 1.8L 自动舒适版 5座,16.26万,8.68,2014年,6.33万公里,1.8L,自动,"['1处异常', '1处异常', '2处异常', '1处异常', '2处异常']",guangzhou
本田 思域 2016款 220TURBO CVT尊贵版,16.92万,11.98,2018年,5.61万公里,1.5T,自动,"['1处异常', '3处异常', '3处异常', '10处异常', '2处异常']",guangzhou
大众 桑塔纳 2013款 1.6L 自动风尚版,10.84万,4.50,2014年,11.53万公里,1.6L,自动,"['1处异常', '1处异常', '1处异常', '7处异常', '2处异常', '17处异常', '3处异常']",guangzhou
起亚 智跑 2015款 2.0L 自动两驱版GL,17.24万,6.98,2014年,10.52万公里,2.0L,自动,"['1处异常', '1处异常', '1处异常', '14处异常', '7处异常', '4处异常', '1处异常', '1处异常', '17处异常', '6处异常']",guangzhou
起亚K3 2016款 1.6L 自动GLS,12.90万,6.80,2016年,5.89万公里,1.6L,自动,"['5处异常', '2处异常', '3处异常', '7处异常', '2处异常', '1处异常']",guangzhou
MINI 2011款 1.6L COOPER Fun,29.20万,10.98,2012年,5.78万公里,1.6L,自动,"['2处异常', '1处异常', '5处异常']",guangzhou
大众 夏朗 2013款 1.8TSI 标配型 欧IV(进口),28.83万,11.20,2014年,8.42万公里,1.8T,自动,"['3处异常', '1处异常', '2处异常', '4处异常', '5处异常', '1处异常', '15处异常', '2处异常', '1处异常']",guangzhou
宝马3系 2014款 320i 进取型,34.74万,16.58,2014年,14.69万公里,2.0T,自动,"['1处异常', '1处异常', '2处异常', '4处异常', '1处异常', '1处异常', '9处异常', '11处异常', '6处异常']",guangzhou
福特 福克斯 2012款 两厢 1.6L 自动舒适型,14.21万,5.80,2015年,7.9万公里,1.6L,自动,"['1处异常', '1处异常', '4处异常', '1处异常', '1处异常', '7处异常', '1处异常']",guangzhou
福特 福克斯 2013款 两厢经典 1.8L 手动百万纪念版,11.43万,3.90,2013年,10.43万公里,1.8L,手动,"['1处异常', '2处异常', '2处异常', '1处异常', '5处异常']",guangzhou
大众CC 2013款 1.8TSI 豪华型,29.18万,11.80,2014年,10.26万公里,1.8T,自动,"['1处异常', '4处异常', '2处异常', '2处异常', '2处异常', '1处异常', '4处异常', '2处异常']",guangzhou
阿尔法·罗密欧 Giulia 2017款 2.0T 200HP 豪华版,37.97万,20.68,2017年,5.87万公里,2.0T,自动,"['3处异常', '2处异常', '6处异常', '2处异常', '5处异常', '2处异常', '1处异常']",guangzhou
大众 帕萨特 2016款 330TSI DSG御尊版,26.47万,15.60,2017年,4.65万公里,1.8T,自动,"['1处异常', '2处异常', '4处异常']",guangzhou
宝马5系 2018款 528Li 上市特别版,48.84万,36.58,2018年,5.44万公里,2.0T,自动,"['1处异常', '3处异常', '1处异常', '6处异常', '4处异常', '4处异常', '7处异常', '2处异常', '1处异常', '2处异常']",guangzhou
别克 威朗 2018款 三厢 15S 自动进取型,15.95万,8.58,2018年,4.73万公里,1.5L,自动,"['1处异常', '5处异常', '3处异常', '2处异常']",guangzhou
宝马X6 2013款 xDrive35i(进口),115.39万,29.80,2013年,13.13万公里,3.0T,自动,"['1处异常', '1处异常', '4处异常', '1处异常', '1处异常', '6处异常', '3处异常']",guangzhou
斯巴鲁 森林人 2019款 2.0i 智擎旗舰版EyeSight,31.02万,24.78,2019年,5.12万公里,2.0L,自动,"['1处异常', '1处异常', '1处异常', '1处异常', '3处异常', '1处异常']",guangzhou
大众 宝来 2014款 1.4TSI 自动舒适型,15.23万,6.20,2014年,7.98万公里,1.4T,自动,"['1处异常', '3处异常', '4处异常', '11处异常', '4处异常', '4处异常']",guangzhou
大众 捷达 2017款 1.5L 手动时尚型,9.29万,5.78,2017年,4.1万公里,1.5L,手动,"['4处异常', '2处异常', '2处异常']",guangzhou
丰田 亚洲龙 2019款 2.0L XLE尊享版,24.40万,20.30,2020年,1.07万公里,2.0L,自动,"['1处异常', '1处异常', '1处异常']",guangzhou
奔驰GLA级 2018款 GLA 200 时尚型,31.35万,19.68,2018年,3.33万公里,1.6T,自动,"['2处异常', '2处异常', '1处异常', '2处异常', '4处异常', '4处异常', '1处异常']",guangzhou
丰田 卡罗拉 2017款 改款 1.2T S-CVT GL,12.79万,8.99,2017年,3.83万公里,1.2T,自动,"['4处异常', '1处异常', '1处异常', '6处异常', '2处异常', '1处异常', '1处异常']",guangzhou
斯巴鲁 森林人 2019款 2.0i 智擎旗舰版EyeSight,31.02万,22.90,2018年,1.44万公里,2.0L,自动,"['1处异常', '1处异常', '5处异常', '1处异常', '2处异常', '1处异常']",guangzhou
别克GL6 2019款 18T 6座互联豪华型 国VI,16.92万,11.28,2019年,0.38万公里,1.3T,自动,"['3处异常', '4处异常']",guangzhou
荣威350 2013款 350C 1.5L 手动迅捷版,10.93万,2.40,2014年,9.98万公里,1.5L,手动,"['1处异常', '2处异常', '4处异常', '8处异常', '1处异常', '9处异常', '9处异常', '5处异常', '1处异常']",guangzhou
日产 天籁 2019款 2.0T XL Upper 智享版,24.94万,19.58,2020年,0.26万公里,2.0T,自动,[],guangzhou
别克GL8 2014款 2.4L 经典版,22.69万,8.60,2014年,12.79万公里,2.4L,自动,"['1处异常', '1处异常', '4处异常', '5处异常', '2处异常', '2处异常', '5处异常', '4处异常', '3处异常']",guangzhou
别克 君威 2019款 20T 精英型 国VI,19.84万,13.98,2020年,1.96万公里,1.5T,自动,"['1处异常', '1处异常', '1处异常', '1处异常', '1处异常', '2处异常', '4处异常', '1处异常', '3处异常']",guangzhou
本田 凌派 2019款 180Turbo CVT舒适版 国VI,11.92万,9.58,2019年,0.72万公里,1.0T,自动,"['1处异常', '1处异常', '4处异常']",guangzhou
本田 思域 2016款 220TURBO CVT豪华版,15.19万,12.98,2018年,1.03万公里,1.5T,自动,"['1处异常', '1处异常', '1处异常', '1处异常', '2处异常']",guangzhou
福特 锐界 2018款 EcoBoost 245 两驱精锐型 5座 国V,24.94万,16.80,2018年,3.61万公里,2.0T,自动,"['1处异常', '2处异常', '4处异常', '9处异常', '2处异常', '1处异常']",guangzhou
雷克萨斯ES 2018款 300h 卓越版 国VI,38.97万,37.68,2019年,3.87万公里,2.5L,自动,"['1处异常', '1处异常', '1处异常', '8处异常', '1处异常']",guangzhou
马自达CX-5 2017款 2.0L 自动两驱智享型 国V,21.69万,15.60,2018年,1.64万公里,2.0L,自动,"['1处异常', '2处异常', '1处异常', '5处异常', '1处异常', '1处异常']",guangzhou
马自达CX-5 2020款 改款  2.5L 自动两驱智尊型,23.86万,17.98,2021年,0.01万公里,2.5L,自动,[],guangzhou
长安 逸动DT 2019款 1.6L 手动舒享型 国VI,6.28万,5.39,2020年,0.54万公里,1.6L,手动,"['1处异常', '2处异常', '4处异常']",guangzhou
奔驰GLA级 2015款 GLA 260 4MATIC(进口),43.20万,17.98,2015年,9.84万公里,2.0T,自动,"['1处异常', '4处异常', '4处异常', '6处异常']",guangzhou
福特 福克斯 2015款 两厢 1.6L 自动舒适型,13.55万,6.30,2016年,7.63万公里,1.6L,自动,"['2处异常', '1处异常', '2处异常', '2处异常', '3处异常']",guangzhou
